250b5b4b-639b-4bb8-a861-04180bb43b84,4e007e6a-b592-4904-99b8-e26f7204d9b9,927,86,281.66,2022-06-13,jcb,62 Huxley Parkway,complete,YEVA
3ae03be7-2d25-4193-a217-3f7d474771ad,4cd0e2f7-aad3-45f7-a3bf-8dd2d3dede6f,8276,51,62.35,2024-03-31,americanexpress,1 1st Plaza,complete,VTSM
b3a1c5cb-716a-4cd0-b168-8ee4df3a3a36,92ed3f57-930b-41c9-b6d2-3fc0da09c710,5216,56,448.75,2021-08-15,visa-electron,91926 Gale Park,complete,
5b4715f1-e4e3-44ff-bff8-69b472d04e3f,2dfa276a-8779-40c7-8a43-e51c58fd121b,5025,68,882.45,2022-10-08,diners-club-enroute,2418 Twin Pines Street,complete,YTOC
ba0b3ba4-5cb1-46d4-80b6-afbacef80673,53e44baa-94ba-47b3-bdc2-751d0a2a8713,6117,76,323.38,2022-06-04,diners-club-enroute,128 Loeprich Avenue,complete,FOGJ
0ab75f12-8f58-4036-a53d-53413dc85667,e4297cc7-8ee5-4fa2-9ef8-a8d7628cc912,8486,84,492.05,2023-10-28,switch,22449 Eastlawn Avenue,complete,CYSE
11b7a72d-253d-4415-8cb4-0cfc2cc7c54d,a1a70ce8-e0c5-43eb-9640-001fc3a4bc65,8343,28,127.06,2022-01-13,americanexpress,7 Forest Hill,complete,MRLM
e4655060-0f23-4d6b-b277-b68203c1e1ae,554f8c16-c0b6-49d8-8b58-a2019dd86eab,7439,46,182.91,2023-08-02,maestro,71 Redwing Parkway,complete,NFTF
45769e6d-cb00-4401-8667-72066b9283d2,120e9446-b081-483d-a083-776e60d539bf,460,67,884.84,2023-03-01,jcb,2 Carey Road,complete,FAWK
68773d6a-e0c5-48e0-897f-5aa2114aae74,6589f9da-4890-47b0-878c-ae11c5096a56,2721,12,683.81,2021-10-09,visa,185 Muir Junction,complete,KAYE
01edfa73-ddee-4843-899f-38498b127206,c711800b-0fd7-4fe2-84cd-552acde5feae,1927,9,383.28,2023-10-19,diners-club-enroute,874 Elgar Pass,complete,FKKY
51ff7a95-8c3b-4352-8271-ff918e5b1a84,dd03ac55-80ed-4919-8420-638a1fc49912,1498,76,848.04,2022-04-02,jcb,443 Holy Cross Street,complete,PHPA
c142561c-1fd0-4a06-b39c-fb8e860fa1f7,6cfd5ec2-2b91-45e7-b08f-d209977c52ae,4434,87,189.37,2022-08-18,maestro,9855 Jana Junction,complete,HKSB
9959f33a-ccda-4499-825a-19b59cd55916,08cadfba-01ab-4b17-bf87-9e816e7b535c,2272,24,276.06,2022-09-06,bankcard,68 Oak Valley Alley,complete,
31e0269a-8568-4005-abb6-2f8951555092,61cab0f1-c285-4f3e-90c5-b3bf7edab894,2299,73,615.59,2021-06-12,jcb,3631 Dorton Hill,complete,
64aef5f9-05b2-44b3-9f5c-4a54a4ac1ae2,5aa1a6c7-7b5e-4037-865e-dfc3a129a55b,5108,51,76.55,2021-08-10,jcb,0955 Arizona Hill,complete,KDAA
b1713afb-666f-4ee7-97c8-821eeb60ed74,8f267579-7e47-4d22-a11b-7a6693e18391,4061,85,629.28,2022-10-03,jcb,6 Forest Run Circle,complete,KFXE
551c9456-213d-4af8-acab-4700ccb17815,15b0244a-18bc-4f0a-8904-0641fbce5634,3116,9,536.79,2023-12-04,americanexpress,7 Lerdahl Court,complete,HKLO
b63dd5ea-8777-484e-bd13-1cdbd8a1f671,38e1e007-4198-4570-b9aa-03bf6c2c0b68,435,29,895.27,2022-04-14,jcb,2132 Clemons Park,complete,LCGK
3cc221d7-101b-4131-af61-e57c11600cf5,362fe50e-d553-48f7-a8ee-56c987519083,7473,27,700.65,2022-10-30,jcb,79 Kim Park,complete,ZUGH
e24084c9-91f3-4002-b180-4a837319c946,84bf1cc9-f166-4116-9124-889a3e707566,5050,44,257.78,2021-09-03,jcb,07753 Jenna Alley,complete,CYAG
2441990d-9b20-48e8-b7bf-e2805313b04f,fdddfa4a-6e06-4f61-990e-cb68b6db3534,3936,10,507.49,2023-11-15,diners-club-us-ca,735 Kingsford Park,complete,UUWR
073f6472-8a19-40c7-aa4d-cee54a4ada70,ac70328b-8190-4d34-909e-47d162f459fe,2052,55,580.12,2024-03-11,jcb,29 Goodland Plaza,complete,AYNA
41b04032-ad24-457f-a629-ee5921daf0c8,42b1f93e-fb8a-4db1-8505-03c1a6b0696b,995,60,202.87,2024-03-22,bankcard,451 Texas Junction,complete,UHWK
544055fb-9afe-4fa3-b6e3-200cfbfb1878,5c8a4136-e1ac-43a1-8cad-658b5e07dbae,2313,89,96.83,2022-05-10,jcb,668 Calypso Junction,complete,UGTB
5386a2c8-9447-467d-8d2f-d4ac7c25bb07,082319c0-9752-47b3-97b3-13ed3471e21d,5427,25,191.66,2022-07-22,jcb,31 Shasta Street,complete,EDKB
04f0c457-2fb4-46b1-bdbf-5b75513dfd33,929edcb4-cc9e-4506-9695-4b91f777dfb6,8597,18,617.81,2022-01-18,jcb,57 West Park,complete,FCBK
902c318e-4324-4dd0-a561-cf9ff23d2252,d02977b2-47e3-4232-b94f-137d9019fefc,5144,93,553.19,2023-07-11,jcb,390 Main Parkway,complete,SWTP
9deb015d-ab09-474b-aa03-041afd68fcee,ce02af9f-59e0-49b2-bcfb-79b03b98abe9,7112,65,835.64,2022-04-23,visa-electron,540 Forest Run Parkway,complete,GQNC
a5690f87-14ad-4f8a-bd7f-b3648dd93078,7e25c0ec-0bfe-410e-bb6f-c093c9cdfdd3,3091,49,84.84,2023-07-20,mastercard,913 Memorial Junction,complete,YCIN
7834e78b-fb28-4d48-8c83-2d893eb01ae8,58a0d4a3-3b14-40d4-882b-da8b4a6bfd46,2914,56,239.04,2023-11-21,jcb,5488 Lillian Center,complete,YMOT
712f976d-1e42-4828-9957-d824013a0c27,d1d21283-d493-4490-b822-405a997bbec0,9000,61,43.56,2022-03-10,china-unionpay,66664 Lotheville Way,complete,OATN
004aa79f-066e-4399-9e10-21c2c6f6601f,94220c59-8761-45fd-b7e6-7d6eaffc4859,8819,6,118.36,2021-12-15,jcb,1 Mariners Cove Drive,complete,KBKE
b6bbf700-a045-40ce-a129-079d44dc721d,51d92f09-cf5d-4147-911b-6bbf379285f9,7683,82,756.64,2021-10-21,jcb,9596 Mayfield Plaza,complete,MUNC
502e9a52-b7aa-4a26-b7e6-5588bad81608,88bbe6a4-c576-4f38-8fbb-ed9941543bcc,3381,43,616.93,2022-09-01,visa-electron,47 Bunker Hill Parkway,complete,UKHK
c75a53e6-bef9-4b6b-a16c-71e9b2251627,fa999553-d30a-471f-af70-d4f9fb577148,2057,82,694.55,2022-08-27,jcb,0059 Charing Cross Circle,complete,KMDZ
0de1a9fd-744a-4286-ae8a-94f3a56673f8,459e23f8-3948-4d0f-aa5b-a35893462ce2,4798,58,962.62,2023-09-19,visa,92432 Kipling Point,complete,
5edec089-c7cb-4e6c-9298-d9282bf90536,b06c21e1-fdba-46b6-b686-23660d50eac4,5156,84,870.19,2022-04-11,jcb,0 High Crossing Way,complete,KPLB
23846adb-da22-43bc-95e7-36f766a2771a,5a740a31-a30d-4aba-96d2-50a07f10843c,354,92,486.13,2021-06-16,mastercard,862 Florence Street,complete,PAKY
167e0c0a-31c4-4e59-8b19-d8a5bde9a9f3,853e94a2-7063-4cb4-9f4a-107af4586ed3,8025,25,694.08,2022-05-01,bankcard,57867 Corscot Way,complete,KTRM
dfbe33b9-303e-49e8-9e7a-18bef43fa969,ba0493ce-6e59-406f-8668-55bc051ea4d4,9934,95,568.32,2022-03-13,jcb,176 Hintze Parkway,complete,KRHI
9d47d61f-b627-4d08-87fa-83d9895aa8aa,7972cee2-3740-46ed-8a88-a51d28d4a3d4,8028,41,113.18,2024-02-23,china-unionpay,0 Old Gate Way,complete,PAEL
33e684e0-480a-4607-a942-112fbcb7f9ce,252e9669-8f60-4522-b874-a665958b56ff,9628,27,442.69,2022-05-08,switch,69947 Esker Plaza,complete,MUKW
77bdb49b-7118-4bb2-b566-678fc6b720c1,ba22bdc7-8a19-4268-8391-27982e5a7796,6748,76,295.15,2022-02-07,jcb,1960 Park Meadow Lane,complete,MMCN
1a717ea8-cc40-483c-9daa-c11002604eb9,d5cc5d63-b017-4087-b111-e1e14712010b,4801,8,826.21,2021-12-30,diners-club-enroute,793 Goodland Center,complete,SSKS
077b219b-c087-4b36-8be4-2a82783b810a,ae968479-7d48-48d5-a9f6-970de2c5e455,1503,27,848.75,2022-07-11,jcb,8 Cordelia Way,complete,RJSC
9410068c-1c22-4688-9dbc-ca91b1376ede,a59eeb72-dad8-49af-9d69-8985892ddb02,6945,26,595.24,2021-07-17,visa,12 Main Point,complete,FBOR
3aa03371-e546-4e61-a1bc-0c06843c6ca8,4f168a9b-d30c-4e65-bcde-2c4b93a351bd,4987,19,680.84,2023-11-12,mastercard,46342 Scoville Crossing,complete,VDRK
c5904a15-1aaa-4efc-9c4b-9cd2524bb898,0cc884c2-f53d-499f-bb90-e1c069ae6c5d,4708,48,188.16,2022-03-03,jcb,3 Scofield Plaza,complete,VLSV
3551f4cb-2715-4d97-a509-be5051d5bcb7,8d575881-6158-43ea-b8a3-b3a28868ce6a,7136,91,339.34,2023-05-06,jcb,83 Reinke Trail,complete,KAUO
5f1eeac6-6057-4fd5-9e75-42da575e344f,e711c713-96a5-4766-9a64-ce1d5f8d51e2,1625,48,381.82,2021-09-02,bankcard,60210 Acker Parkway,complete,UHSB
f8e8abe9-44bb-44a5-a58d-5021160c9e5e,14bd593c-857a-4640-9ae4-a3728725100a,7635,63,626.96,2023-01-16,jcb,8 Pond Terrace,complete,00F
28dfb0c1-ec8e-41e8-91d3-1d940fdc851b,de36bbb5-0d8d-4673-b640-e867846c9870,2041,12,475.28,2024-03-31,mastercard,7 Bayside Center,complete,AGNA
8cfbf9fc-4be7-458b-88b2-ec2cf33ff0b4,06770171-e31b-4e9c-89ec-7fc7aa72e165,9854,24,874.91,2023-01-09,jcb,177 Grim Hill,complete,VOHY
576cae4a-0a33-426c-b7ee-97d87c650f44,dce42a4a-fd96-40fd-a5af-d41bc20fd441,5392,58,861.75,2022-09-24,china-unionpay,43 Bashford Lane,complete,FCOM
59e8c8bc-321e-484e-961b-8ea457f4c66d,c0498186-dd41-468b-8a1c-0cef28920a7e,3145,46,581.64,2024-01-21,bankcard,358 7th Crossing,complete,KFSD
efc6bb13-5213-4b4b-b751-e5be0a2dcac2,a79f4226-9d9d-453a-bbb5-9b2fb02f2f4f,5791,12,871.37,2021-09-21,diners-club-us-ca,202 Esker Parkway,complete,LTBQ
ab2caaa1-7a1b-4af5-af3c-f0d3fe369118,4bae12f7-db17-41b4-8451-ed0f4da0943c,7816,50,421.19,2023-07-17,visa,7513 Laurel Road,complete,OERF
5282f19a-67a3-4d32-88a1-067e50d6dfe1,4546e720-5aab-48a1-9c01-c4dd98938d71,5706,9,685.09,2023-08-28,jcb,9118 Del Sol Center,complete,CYSM
86811340-2b8f-470e-aaf8-0c43be563795,95383397-15ba-4f7e-86e6-e3d672441b38,4196,75,24.57,2023-05-28,jcb,2 Hollow Ridge Crossing,complete,
05c1810a-e66d-4a1d-9cd5-de5fbcb0349f,a53dc980-5cd8-48ff-82fc-85587f0714af,7790,91,236.04,2022-12-12,visa-electron,4371 Sugar Terrace,complete,KHHR
5942f48c-623d-4284-8432-25b1f70fe316,c186f2d6-ceb4-479c-aa25-dbb2c8f3d978,325,63,807.46,2022-07-17,mastercard,6124 Crescent Oaks Parkway,complete,VOWA
7b5f3ef6-2633-40d2-8ca0-1dfc33a63e7c,f14a148b-4bb4-49c8-ab64-8cdab4d5e1bf,6069,81,532.8,2023-12-28,china-unionpay,25 Donald Street,complete,SSBR
5d6178ec-aab4-4d4c-b64d-424bba674b6a,9da62899-fa86-422f-9b9c-ed54e79c9a10,882,72,36.37,2023-08-02,jcb,859 Ridge Oak Hill,complete,VOTV
b8948a65-4aa8-4c38-9b1b-cebbff79c689,18f7479b-859b-48e2-adb1-a5592540425b,4730,27,897.67,2023-10-14,jcb,76 Coleman Terrace,complete,MHGU
000639bd-bb8e-4f04-8899-020563fe90b5,e3edc8a4-442b-4853-a783-a4470ff23e6f,6957,46,956.18,2023-01-24,jcb,72531 Debs Lane,complete,OERY
299fd374-e502-4d96-9c1b-1defe8f75d12,8ff25092-17fc-47d9-9fbe-489075ea0018,4259,45,771.33,2023-05-21,maestro,4336 Sauthoff Park,complete,BIGJ
9867b277-db2e-4e6d-8472-3e9bfabe8765,b5ad13f3-a874-48ac-a380-b085af36725a,8947,88,691.11,2021-12-09,jcb,827 Cambridge Place,complete,
5a4c99ef-407b-41d4-b4db-d39a3b3ba432,90af9723-3fb1-4f46-ba24-151b26ab8b49,4227,7,352.06,2022-08-17,jcb,4 Fremont Center,complete,OPMA
4d78686e-b4f4-49f4-bd22-00c82ccce430,71b80de6-af7e-4a94-85e5-f5d3fb47416e,4616,64,908.18,2022-07-24,jcb,70175 Bashford Parkway,complete,VYNT
dc3a69b6-7ada-406e-8793-e1097e68f995,498c9bd4-ec02-4078-8291-f5bd5b0e6320,8462,86,843.89,2023-07-19,china-unionpay,53 Rutledge Terrace,complete,LGIK
e4d6a3ec-071a-4e78-851d-e6113611ee6d,f228c370-1ce9-4369-8b96-02d6d3cc6696,7609,1,701.99,2021-08-20,diners-club-carte-blanche,1751 Hanover Center,complete,WABE
0eb8a284-6257-4f0d-a293-a8826ee5d948,d92c1e83-f61f-4723-9bc2-f6065966ad7c,7206,81,984.73,2023-04-26,jcb,2300 Quincy Place,complete,KFAT
4b9f670b-d675-486b-becf-aaaf2af9366c,dbb2211b-378f-47f3-acd4-cd98aa346aa7,2802,12,530.1,2023-12-26,jcb,11295 Stoughton Pass,complete,YSPK
94d7d1ba-97f2-4de2-8aa0-977cf3e8485a,6481f51f-0e16-4c36-90dd-b7473740c2f2,3143,9,885.92,2023-07-09,jcb,2364 Merry Pass,complete,OPSN
26fe7f10-d0f9-4876-9df1-42e75f03806a,9767413e-9f05-4d26-a9cd-833214f0da7b,3336,85,465.8,2024-03-11,jcb,3142 Express Place,complete,YGON
